frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,data.data,data.len,udp.srcport,udp.dstport,udp.length,eth.addr.oui_resolved
"58","Jun 14, 2020 10:20:54.535643000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5dde4698bff7edafa102246a25f759b21e53e47e82de4f0d944c64e0cc5a9cf09581a6c4fbb4fe8a8d868690445b928c0a3d8","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"59","Jun 14, 2020 10:20:54.630051000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310060000000000721ae555ee5dde4f7e8730331cf8d2d44e0c9f0e7111b6de3fafc8f5abaada60b30ee7a1337a1a13519c12b088039c1dd25836649339d60ade7d55744ded5b14a263e1b48cddaec91c20efcc5f41f70c9f4735c91b205f4","96","54321","8053","104","XIAOMI Electronics,CO.,LTD"
"60","Jun 14, 2020 10:20:54.723386000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5dde4f9dda7fc3aec7dc86e5b02ca8cc2cf57ffc25a7e437a9e942d7d6c66572420aed53c733859d77f199bdb186278e4eba4","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
"61","Jun 14, 2020 10:20:55.121672000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5dde4a90507d3e5b1dba772e4eeb0af5654a6303a7493a4889006ffae411729be86f0faa96a65ea6d2da5255cafa1f8df4e2ec9e404b5275a7d64836c173a99c87152bf90d0163549324562dc3fbb802f75cc67b03544b9d6d73fa237cbf41ae597ab","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"62","Jun 14, 2020 10:20:55.146917000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5dde56e2b92205cc4be1e8dd35a46e01566a747e82de4f0d944c64e0cc5a9cf09581af23b2ea2c77a976bb392069426ab7f90","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"63","Jun 14, 2020 10:20:55.826053000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310060000000000721ae555ee5dde5378c8fdf2b75413814590787284049d7e3fafc8f5abaada60b30ee7a1337a1a13519c12b088039c1dd25836649339d60b127d9af5486f124c95bfadcb81514026d727c2bed36749cdc7daae5b0283d3d","96","54321","8053","104","XIAOMI Electronics,CO.,LTD"
"64","Jun 14, 2020 10:20:55.848931000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5dde5e4fb1b832ee37a043a93f8c9d5a88de8c415028400a49422dc40f809605e3de41033d02432accd66c0603fd22b90e1fa","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
"65","Jun 14, 2020 10:20:56.145196000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5dde51c9d5b76f4308ebd4e11265a99b97794303a7493a4889006ffae411729be86f0c195d004b3f6a3bfe1015c2c0dc466b14ae6b68005b19d2404cd83f295e411861e3b82a935bee5662a8eb329c14db8dc4b4735c9373ee238f398e62d1b80ffcb","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"66","Jun 14, 2020 10:20:56.171257000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5dde688ff9c0bb3cdfbcdc4f3c83582bc754547e82de4f0d944c64e0cc5a9cf09581ae2d21ab455a2a298a06bb7b913ae72ae","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"67","Jun 14, 2020 10:20:57.089263000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310060000000000721ae555ee5dde7b5a8ef69f2cd290479ea5c6a6c7d4890e3fafc8f5abaada60b30ee7a1337a1a13519c12b088039c1dd25836649339d60805a2312a982857a40f0dff0f618c5421dc22c4ed2b82d63df5037d48f0acd5b","96","54321","8053","104","XIAOMI Electronics,CO.,LTD"
"68","Jun 14, 2020 10:20:57.172434000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5dde76a26e351b887598dc3231baf8595f04d303a7493a4889006ffae411729be86f0f6eb7614d15a95118735248e6c5646be7939a174497d5def8f44dd5b5cf2821a857a184d2c2c3f21fb502c845302868b4019f787dde0a00861a7dbb1082b4984","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"69","Jun 14, 2020 10:20:57.179884000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5dde744f7fbdb59f845e826bac04aac32b7a0573c06f7e330d983b816ec553a1ca5ee5dbcdb9e0e841dd36f8228743b42a489","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
"70","Jun 14, 2020 10:20:57.195628000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5dde735fcc1741b29b1f9aa26899d01d49a7f47e82de4f0d944c64e0cc5a9cf09581a0b051b5a37daea3093cdd82689b47360","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"71","Jun 14, 2020 10:20:57.400189000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310060000000000721ae555ee5dde7eea814e632698c6254bb2c50f0ffdfece3fafc8f5abaada60b30ee7a1337a1a13519c12b088039c1dd25836649339d6024e97a20c27a1d0b0c6aa6929950d8b5eee53e8492cf16664032d7c4f08e0e4d","96","54321","8053","104","XIAOMI Electronics,CO.,LTD"
"72","Jun 14, 2020 10:20:57.487753000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5dde763e30c7e3056df8e35c858d2c15fcf83fbf241e9ffa436408716ef6ae33fdeab573b06013f1019814caf4158c5115d90","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
"73","Jun 14, 2020 10:21:00.451341000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5ddea214a8ad69005f89ef5f4b5262fc2ee96303a7493a4889006ffae411729be86f083822b96171fc6da2a01582a9797e30ce02e0663b777ed5d44a87b27dbfcbe8558129fbf45a788eb9c0017c4e7e2ddcd0eef80439681902d15a25dc03a8bfadc","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"74","Jun 14, 2020 10:21:00.727730000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5ddead24ad18a0406253b19f1dc86e202213147e82de4f0d944c64e0cc5a9cf09581abbeb8ab63c490cbe537b42bd75e69258","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"75","Jun 14, 2020 10:21:00.735931000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310060000000000721ae555ee5ddea8676cf26d48f05680c7ac6925c12a1a9e3fafc8f5abaada60b30ee7a1337a1a13519c12b088039c1dd25836649339d60612da0a703c4e7a549df00a5a8712f5739d2cc0c7e88dd995928398d16ff38f8","96","54321","8053","104","XIAOMI Electronics,CO.,LTD"
"76","Jun 14, 2020 10:21:00.764556000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5ddea19bfc13cfe43cfbabec903971ee1b5847b364c3a6993a57a7568dd365f0ba29a1f7530e2a825dd4fab98fbe48244df6e","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
"77","Jun 14, 2020 10:21:00.860201000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5ddea3e254b0eb1a9cc3c5e9be2616af2dfba303a7493a4889006ffae411729be86f07eb966c126187c84bddfc63e323ea90b35d116dd373d556637c9e30cfad4344a03b2e78e20dbc5556b211950ce38866e2c479811e69b0f0af57deb3df5059e81","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"78","Jun 14, 2020 10:21:01.033340000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5ddeacdaf63978d25b9bb464e1e20886d673b47e82de4f0d944c64e0cc5a9cf09581a0c9f5eee658feac389ca0574d2e1cd67","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"79","Jun 14, 2020 10:21:01.374393000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5ddea30bcbf6bb56d2f60601d4f5659026250303a7493a4889006ffae411729be86f0fcebdfd4757b5fba6c9a52392de973f485225c4cd9da34c149d1519a132cdef8d81689332238a7522321790d0e541610f34bc4b7db4ac2a5b58dc304056e3af9","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"80","Jun 14, 2020 10:21:01.658127000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5ddeb170b45ce4491e76a56b7be85c32c102747e82de4f0d944c64e0cc5a9cf09581a5d451d5c659650c8f733a3c758ec2aaf","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"81","Jun 14, 2020 10:21:01.939532000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310060000000000721ae555ee5ddebc76499ef931034fad12f7a98afab7633e3fafc8f5abaada60b30ee7a1337a1a13519c12b088039c1dd25836649339d603581176b0985e795f7d5a8cb0511b0e366957ce5e8b437721f99cedc6f45e0ac","96","54321","8053","104","XIAOMI Electronics,CO.,LTD"
"82","Jun 14, 2020 10:21:01.992972000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5ddeb46b6809adb830544f803fa54d8f1f4b8229765c92bb6b8869695028199a391074478d999b9b980ff7c5039f05eec9ce7","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
