frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,data.data,data.len,udp.srcport,udp.dstport,udp.length,eth.addr.oui_resolved
"792","Jun  6, 2020 16:59:58.460184000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","292",
"793","Jun  6, 2020 16:59:58.581341000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"794","Jun  6, 2020 16:59:58.582381000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"795","Jun  6, 2020 16:59:58.583575000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"796","Jun  6, 2020 16:59:58.587973000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"797","Jun  6, 2020 16:59:58.589310000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"798","Jun  6, 2020 16:59:58.590411000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"799","Jun  6, 2020 16:59:58.591472000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"800","Jun  6, 2020 16:59:58.592156000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"801","Jun  6, 2020 16:59:58.593833000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"802","Jun  6, 2020 16:59:58.594534000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"803","Jun  6, 2020 16:59:58.595786000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"804","Jun  6, 2020 16:59:58.596642000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"805","Jun  6, 2020 16:59:58.597770000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"806","Jun  6, 2020 16:59:58.598620000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"807","Jun  6, 2020 16:59:58.599551000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"808","Jun  6, 2020 16:59:58.600361000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"809","Jun  6, 2020 16:59:58.600921000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"65464","5355","30",
"810","Jun  6, 2020 16:59:58.601911000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"65464","5355","30",
"811","Jun  6, 2020 16:59:58.604357000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"64358","5355","30",
"812","Jun  6, 2020 16:59:58.604463000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"64358","5355","30",
"813","Jun  6, 2020 16:59:58.604999000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"54396","5355","30",
"814","Jun  6, 2020 16:59:58.605129000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"54396","5355","30",
"815","Jun  6, 2020 16:59:58.605810000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"56524","5355","30",
"816","Jun  6, 2020 16:59:58.605922000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"56524","5355","30",
"817","Jun  6, 2020 16:59:58.648579000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"818","Jun  6, 2020 16:59:58.649681000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"819","Jun  6, 2020 16:59:58.653914000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"820","Jun  6, 2020 16:59:58.657331000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"821","Jun  6, 2020 16:59:58.662601000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"822","Jun  6, 2020 16:59:58.664051000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"823","Jun  6, 2020 16:59:58.668584000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"824","Jun  6, 2020 16:59:58.670091000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"825","Jun  6, 2020 16:59:58.671779000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"55040","5355","30",
"826","Jun  6, 2020 16:59:58.671949000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"55040","5355","30",
"827","Jun  6, 2020 16:59:58.673247000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"64921","5355","30",
"828","Jun  6, 2020 16:59:58.673415000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"64921","5355","30",
"829","Jun  6, 2020 16:59:58.673852000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"830","Jun  6, 2020 16:59:58.675020000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"831","Jun  6, 2020 16:59:58.676828000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"832","Jun  6, 2020 16:59:58.678044000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"833","Jun  6, 2020 16:59:58.682358000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"834","Jun  6, 2020 16:59:58.684425000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"835","Jun  6, 2020 16:59:58.687359000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"836","Jun  6, 2020 16:59:58.688390000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"837","Jun  6, 2020 16:59:58.690196000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"56942","5355","30",
"838","Jun  6, 2020 16:59:58.690352000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"56942","5355","30",
"839","Jun  6, 2020 16:59:58.691725000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"52096","5355","30",
"840","Jun  6, 2020 16:59:58.691904000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"52096","5355","30",
"841","Jun  6, 2020 16:59:58.713185000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"842","Jun  6, 2020 16:59:58.714134000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"843","Jun  6, 2020 16:59:58.715652000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"844","Jun  6, 2020 16:59:58.716645000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"845","Jun  6, 2020 16:59:58.721852000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"846","Jun  6, 2020 16:59:58.722911000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"847","Jun  6, 2020 16:59:58.724520000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"848","Jun  6, 2020 16:59:58.725552000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"849","Jun  6, 2020 16:59:58.726665000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"58306","5355","30",
"850","Jun  6, 2020 16:59:58.726757000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"58306","5355","30",
"851","Jun  6, 2020 16:59:58.727439000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"52170","5355","30",
"852","Jun  6, 2020 16:59:58.727526000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"52170","5355","30",
"853","Jun  6, 2020 16:59:58.729528000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"854","Jun  6, 2020 16:59:58.730303000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"855","Jun  6, 2020 16:59:58.731494000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"856","Jun  6, 2020 16:59:58.732213000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"857","Jun  6, 2020 16:59:58.736639000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"858","Jun  6, 2020 16:59:58.737535000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"859","Jun  6, 2020 16:59:58.738768000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"860","Jun  6, 2020 16:59:58.739649000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"861","Jun  6, 2020 16:59:58.740693000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"58173","5355","30",
"862","Jun  6, 2020 16:59:58.740798000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"58173","5355","30",
"863","Jun  6, 2020 16:59:58.741385000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"55996","5355","30",
"864","Jun  6, 2020 16:59:58.741472000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"55996","5355","30",
"865","Jun  6, 2020 16:59:58.776573000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"866","Jun  6, 2020 16:59:58.777450000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"867","Jun  6, 2020 16:59:58.778365000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"868","Jun  6, 2020 16:59:58.779167000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"869","Jun  6, 2020 16:59:58.780239000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"870","Jun  6, 2020 16:59:58.781105000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"871","Jun  6, 2020 16:59:58.782031000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"872","Jun  6, 2020 16:59:58.782820000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"873","Jun  6, 2020 16:59:58.784746000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"874","Jun  6, 2020 16:59:58.786193000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"875","Jun  6, 2020 16:59:58.788025000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"876","Jun  6, 2020 16:59:58.788951000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"877","Jun  6, 2020 16:59:58.790067000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"878","Jun  6, 2020 16:59:58.790318000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"53647","5355","30",
"879","Jun  6, 2020 16:59:58.790457000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"53647","5355","30",
"880","Jun  6, 2020 16:59:58.790883000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"881","Jun  6, 2020 16:59:58.791539000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"64973","5355","30",
"882","Jun  6, 2020 16:59:58.791654000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"64973","5355","30",
"883","Jun  6, 2020 16:59:58.792463000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"884","Jun  6, 2020 16:59:58.793360000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"885","Jun  6, 2020 16:59:58.794431000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"64856","5355","30",
"886","Jun  6, 2020 16:59:58.795269000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"52344","5355","30",
"887","Jun  6, 2020 16:59:58.795367000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"52344","5355","30",
"888","Jun  6, 2020 16:59:58.795680000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"889","Jun  6, 2020 16:59:58.796705000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"890","Jun  6, 2020 16:59:58.797946000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"891","Jun  6, 2020 16:59:58.798795000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"892","Jun  6, 2020 16:59:58.802844000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"893","Jun  6, 2020 16:59:58.803808000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"894","Jun  6, 2020 16:59:58.805077000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"895","Jun  6, 2020 16:59:58.806016000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"896","Jun  6, 2020 16:59:58.807329000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"56416","5355","30",
"897","Jun  6, 2020 16:59:58.807429000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"56416","5355","30",
"898","Jun  6, 2020 16:59:58.808041000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"63211","5355","30",
"899","Jun  6, 2020 16:59:58.808128000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"63211","5355","30",
"900","Jun  6, 2020 16:59:58.823076000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"901","Jun  6, 2020 16:59:58.823958000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"902","Jun  6, 2020 16:59:58.825180000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"903","Jun  6, 2020 16:59:58.826052000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"904","Jun  6, 2020 16:59:58.828421000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"905","Jun  6, 2020 16:59:58.829286000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"906","Jun  6, 2020 16:59:58.830491000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fb","192.168.137.1","224.0.0.251","17",,,"5353","5353","36",
"907","Jun  6, 2020 16:59:58.831311000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:00:00:fb",,,,,,"5353","5353","36",
"908","Jun  6, 2020 16:59:58.832366000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"64754","5355","30",
"909","Jun  6, 2020 16:59:58.832453000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"64754","5355","30",
"910","Jun  6, 2020 16:59:58.833107000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"53967","5355","30",
"911","Jun  6, 2020 16:59:58.833193000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"53967","5355","30",
"912","Jun  6, 2020 16:59:59.015670000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"65464","5355","30",
"913","Jun  6, 2020 16:59:59.015682000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"64358","5355","30",
"914","Jun  6, 2020 16:59:59.015757000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"64358","5355","30",
"915","Jun  6, 2020 16:59:59.015760000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"54396","5355","30",
"916","Jun  6, 2020 16:59:59.015773000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"65464","5355","30",
"917","Jun  6, 2020 16:59:59.015848000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"54396","5355","30",
"918","Jun  6, 2020 16:59:59.031375000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"56524","5355","30",
"919","Jun  6, 2020 16:59:59.031487000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"56524","5355","30",
"920","Jun  6, 2020 16:59:59.084505000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"55040","5355","30",
"921","Jun  6, 2020 16:59:59.084670000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"55040","5355","30",
"922","Jun  6, 2020 16:59:59.084763000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"64921","5355","30",
"923","Jun  6, 2020 16:59:59.084896000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"64921","5355","30",
"924","Jun  6, 2020 16:59:59.115152000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"52096","5355","30",
"925","Jun  6, 2020 16:59:59.115243000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"52096","5355","30",
"926","Jun  6, 2020 16:59:59.115325000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"56942","5355","30",
"927","Jun  6, 2020 16:59:59.115409000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"56942","5355","30",
"928","Jun  6, 2020 16:59:59.146900000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"52170","5355","30",
"929","Jun  6, 2020 16:59:59.146950000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"58306","5355","30",
"930","Jun  6, 2020 16:59:59.146978000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"52170","5355","30",
"931","Jun  6, 2020 16:59:59.147037000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"58306","5355","30",
"932","Jun  6, 2020 16:59:59.169140000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"55996","5355","30",
"933","Jun  6, 2020 16:59:59.169170000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"58173","5355","30",
"934","Jun  6, 2020 16:59:59.169244000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"58173","5355","30",
"935","Jun  6, 2020 16:59:59.169289000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"55996","5355","30",
"936","Jun  6, 2020 16:59:59.201757000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"53647","5355","30",
"937","Jun  6, 2020 16:59:59.201852000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"53647","5355","30",
"938","Jun  6, 2020 16:59:59.216228000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"64856","5355","30",
"939","Jun  6, 2020 16:59:59.216594000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"52344","5355","30",
"940","Jun  6, 2020 16:59:59.216665000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"64973","5355","30",
"941","Jun  6, 2020 16:59:59.216692000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"52344","5355","30",
"942","Jun  6, 2020 16:59:59.216736000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"64973","5355","30",
"943","Jun  6, 2020 16:59:59.231887000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"56416","5355","30",
"944","Jun  6, 2020 16:59:59.231914000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"63211","5355","30",
"945","Jun  6, 2020 16:59:59.231970000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"56416","5355","30",
"946","Jun  6, 2020 16:59:59.231994000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"63211","5355","30",
"947","Jun  6, 2020 16:59:59.247597000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"53967","5355","30",
"948","Jun  6, 2020 16:59:59.247646000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","33:33:00:01:00:03",,,,,,"64754","5355","30",
"949","Jun  6, 2020 16:59:59.247685000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","01:00:5e:00:00:fc","192.168.137.1","224.0.0.252","17",,,"53967","5355","30",
