frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,data.data,data.len,udp.srcport,udp.dstport,udp.length,eth.addr.oui_resolved,tcp.srcport,tcp.dstport,tcp.len
"174","Jun 17, 2020 09:48:14.946969000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"175","Jun 17, 2020 09:48:14.970029000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"176","Jun 17, 2020 09:48:14.976882000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"177","Jun 17, 2020 09:48:14.980910000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"178","Jun 17, 2020 09:48:14.985017000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"179","Jun 17, 2020 09:48:14.989134000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"180","Jun 17, 2020 09:48:14.997914000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"181","Jun 17, 2020 09:48:14.998009000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"182","Jun 17, 2020 09:48:15.008380000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"183","Jun 17, 2020 09:48:15.008426000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"184","Jun 17, 2020 09:48:15.048367000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"185","Jun 17, 2020 09:48:15.048419000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"186","Jun 17, 2020 09:48:15.072416000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"187","Jun 17, 2020 09:48:15.079466000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"188","Jun 17, 2020 09:48:15.083508000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"189","Jun 17, 2020 09:48:15.087609000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"190","Jun 17, 2020 09:48:15.091727000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"191","Jun 17, 2020 09:48:15.099392000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"192","Jun 17, 2020 09:48:15.099444000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"193","Jun 17, 2020 09:48:15.102784000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"194","Jun 17, 2020 09:48:15.102837000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"195","Jun 17, 2020 09:48:15.149677000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"196","Jun 17, 2020 09:48:15.149729000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"197","Jun 17, 2020 09:48:15.174778000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"198","Jun 17, 2020 09:48:15.181946000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"199","Jun 17, 2020 09:48:15.185936000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"200","Jun 17, 2020 09:48:15.190054000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"201","Jun 17, 2020 09:48:15.194160000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
