frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,data.data,data.len,udp.srcport,udp.dstport,udp.length,eth.addr.oui_resolved,tcp.srcport,tcp.dstport,tcp.len
"221","Jun 17, 2020 09:41:15.658526000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"222","Jun 17, 2020 09:41:15.658578000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"223","Jun 17, 2020 09:41:15.683278000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"224","Jun 17, 2020 09:41:15.683330000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"225","Jun 17, 2020 09:41:15.709905000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"226","Jun 17, 2020 09:41:15.709996000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"227","Jun 17, 2020 09:41:15.736354000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"228","Jun 17, 2020 09:41:15.736448000 Mitteleuropäische Sommerzeit",,,,,,"1bc5dbb58754085b92dd8df6cf98f81e5cd3752d80911db65bc407f490168092c6003549d072364ed22f2f2a7733e807c304a0088ea8c7ac7f392fe381b467b493c71690d24ba796c3892a01ff40f95fea9bd9dc4bc41e0618e65a61d1b1749f23a9c6140728f93abe3226aaa00776bf1eb7ce7b2a18ef9a9d22af3e62cf9ae510cf138ff7ce82d9f46bd323b361b26d8e9c67eed70972b659d75f832578add1206631b562c686159aae946f345e6aca0b8ab5dc7f6066e3","184",,,,,,,
"229","Jun 17, 2020 09:41:15.748329000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"230","Jun 17, 2020 09:41:15.752339000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"231","Jun 17, 2020 09:41:15.756259000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"232","Jun 17, 2020 09:41:15.759887000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"233","Jun 17, 2020 09:41:15.760456000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"234","Jun 17, 2020 09:41:15.760506000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"235","Jun 17, 2020 09:41:15.778345000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"236","Jun 17, 2020 09:41:15.778393000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"237","Jun 17, 2020 09:41:15.811119000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"238","Jun 17, 2020 09:41:15.811165000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"239","Jun 17, 2020 09:41:15.838749000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"240","Jun 17, 2020 09:41:15.841968000 Mitteleuropäische Sommerzeit",,,,,,"fcc79eaa639d70868ff7abbd8467","14",,,,,,,
"241","Jun 17, 2020 09:41:15.842020000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"242","Jun 17, 2020 09:41:15.850695000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"243","Jun 17, 2020 09:41:15.854571000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"244","Jun 17, 2020 09:41:15.858681000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"245","Jun 17, 2020 09:41:15.861494000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
