frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,data.data,data.len,udp.srcport,udp.dstport,udp.length,eth.addr.oui_resolved,tcp.srcport,tcp.dstport,tcp.len
"69","Jun  8, 2020 09:41:51.376445000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","81.161.59.87","6",,,,,,"Zyxel Communications Corporation","50976","80","0"
"70","Jun  8, 2020 09:41:51.376625000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","81.161.59.87","6",,,,,,"Zyxel Communications Corporation","50976","80","95"
"71","Jun  8, 2020 09:41:51.424067000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","81.161.59.87","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","80","50976","0"
"72","Jun  8, 2020 09:41:52.224890000 Mitteleuropäische Sommerzeit","cc:2d:b7:bf:3b:e0","01:00:5e:7f:ff:fa","192.168.1.57","239.255.255.250","17",,,"53964","1900","133","Apple, Inc.",,,
"73","Jun  8, 2020 09:41:52.327283000 Mitteleuropäische Sommerzeit","cc:2d:b7:bf:3b:e0","01:00:5e:7f:ff:fa","192.168.1.57","239.255.255.250","17",,,"53964","1900","133","Apple, Inc.",,,
"74","Jun  8, 2020 09:41:52.429661000 Mitteleuropäische Sommerzeit","cc:2d:b7:bf:3b:e0","01:00:5e:7f:ff:fa","192.168.1.57","239.255.255.250","17",,,"53964","1900","133","Apple, Inc.",,,
"75","Jun  8, 2020 09:41:53.793420000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","192.168.1.1","192.168.1.182","17",,,"58312","137","58","Tp-Link Technologies Co.,Ltd.",,,
"76","Jun  8, 2020 09:41:55.807078000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:71","01:80:c2:00:00:0e",,,,,,,,,"Zyxel Communications Corporation",,,
"77","Jun  8, 2020 09:41:55.811943000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:80:c2:00:00:13",,,,,,,,,"Zyxel Communications Corporation",,,
"78","Jun  8, 2020 09:41:56.501457000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","81.161.59.87","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","80","50976","0"
"79","Jun  8, 2020 09:41:56.501544000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","81.161.59.87","6",,,,,,"Zyxel Communications Corporation","50976","80","0"
"80","Jun  8, 2020 09:41:58.674308000 Mitteleuropäische Sommerzeit","f4:0f:24:27:af:24","01:00:5e:00:00:16","192.168.1.213","224.0.0.22","2",,,,,,"Apple, Inc.",,,
"81","Jun  8, 2020 09:41:58.679397000 Mitteleuropäische Sommerzeit","f4:0f:24:27:af:24","33:33:00:00:00:16",,,,,,,,,"Apple, Inc.",,,
"82","Jun  8, 2020 09:41:58.683843000 Mitteleuropäische Sommerzeit","cc:2d:b7:bf:3b:e0","33:33:00:00:00:16",,,,,,,,,"Apple, Inc.",,,
"83","Jun  8, 2020 09:41:59.323951000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","192.168.1.1","17",,,"52018","53","49","Zyxel Communications Corporation",,,
"84","Jun  8, 2020 09:41:59.328673000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","192.168.1.1","192.168.1.182","17",,,"53","52018","77","Tp-Link Technologies Co.,Ltd.",,,
